,msg_id,user_id,channel_id,thread_ts,text,reaction_num,top
74,F4DD03B4-FBCE-4313-9881-79D1019AF019,U03LEL7AQT1,C041FUJ3DBP,1671432971.216859,"全然大丈夫です！笑
むしろTrelloのスペース作成からタスクの分配までやっていただき、ありがとうございます :bow:
困ったら連絡させていただきます ！！",1,False
75,385b161f-e0f7-40bd-ac5e-75a0fd45e22e,U03LYA8JAT1,C041FUJ3DBP,1671428940.221859,"<@U03LEL7AQT1> <@U03M7TQGAAV>
Trelloの中のファイル置き場ってとこに入れてます！
見れますかね？trelloの使い方に自信がないです笑",0,True
76,D29B43B5-4577-4247-8910-C274456F290E,U03LEL7AQT1,C041FUJ3DBP,1671428779.231399,"<@U03LYA8JAT1>
承知いたしました！ありがとうございます！！
ただ、田中さんが作成してくださったカスタマージャーニーのファイルが見当たらないのですが、どこにあるでしょうか？",0,True
77,fd2fd791-75f0-47a7-bdff-7dab0c11d3e1,U03LYA8JAT1,C041FUJ3DBP,1671425842.140769,"お二人とも迅速な対応ありがとうございます！ネットフリックスで行きましょう。
下記にボードを作成し、各自のタスクを割り振りました。
<https://trello.com/b/SG877jZB/%E3%82%AB%E3%82%B9%E3%82%BF%E3%83%9E%E3%83%BC%E3%82%B8%E3%83%A3%E3%83%BC%E3%83%BB%E3%83%9A%E3%83%AB%E3%82%BD%E3%83%8A%E4%BD%9C%E6%88%90|https://trello.com/b/SG877jZB/%E3%82%AB%E3%82%B9%E3%82%BF%E3%83%9E%E3%83%BC%E3%82%[…]%E3%83%BB%E3%83%9A%E3%83%AB%E3%82%BD%E3%83%8A%E4%BD%9C%E6%88%90>

田中→ペルソナの草案を作成済み
<@U03M7TQGAAV> →ペルソナの修正・加筆をお願いします。
<@U03LEL7AQT1> →並行して、カスタマージャーニーの作成お願いいたします。

忙しい中納期の短いタスクを振ってしまいすみません！
ご質問・ご意見あればお気軽にご連絡ください！",0,True
78,00427F15-CBE6-4031-A828-2E04EB812934,U03LEL7AQT1,C041FUJ3DBP,1671420820.118499,"自分も異論なしです！
ありがとうございます！！",0,True
79,D58AF6B0-4FAF-4C89-9B4A-910958D4674D,U03M7TQGAAV,C041FUJ3DBP,1671354223.252219,異論なしです！ありがとうございます！,0,True
80,c074ae34-66c9-448e-8463-0eae89a88f2c,U03LYA8JAT1,C041FUJ3DBP,1671354196.459009,"<@U03M7TQGAAV> <@U03LEL7AQT1>
お疲れ様です！
今週の課題ですが、時間もないのでメディア業界のネットフリックスに絞って考えるのはいかがでしょうか！
異論がなければ、本テーマでタスクの振り分けをさせていただきます。
連絡遅くなって恐縮ですが、リアクションor返信でご意見お聞かせください！",0,True
81,293940a0-735f-4b79-80d0-cc681aa472f9,U03LV6T1F6F,C041JQHEPJP,1671625135.546629,"<@U03LEL6TQP9> さん<@U03LEL6TQP9> さん
本日FB頂いたコメントを反映させたファイルをtrelloにアップしました！",0,True
82,4FF0A09B-E94E-4EC9-8835-8CA6418BE390,U03LEL6TQP9,C041JQHEPJP,1671625135.546629,"<@U03LV6T1F6F> さん
さすがっす！
ありがとうございます！

僕にダブルでメンションの圧に笑いました。笑
<@U03MW2N3HUL> さん",0,False
83,3352b044-eaaa-4777-92b7-7c0687a8ce55,U03LV6T1F6F,C041JQHEPJP,1671625135.546629,"<@U03LEL6TQP9> さん
まさかのダブルメンション！笑笑

しのさんにメンション出来てないことを気づかなかったので助かります！笑",1,False
84,B848ABA6-4907-493F-BBB9-7C46FF965396,U03LEL6TQP9,C041JQHEPJP,1671625135.546629,"<@U03LV6T1F6F> さん
Switch onlineのブループリントって、篠さんにお願いする方向でいいですかね？
<@U03MW2N3HUL> さん",0,False
85,8de2cc56-9e28-4d47-81a9-8954100ae20d,U03LV6T1F6F,C041JQHEPJP,1671625135.546629,"<@U03LEL6TQP9> さん
篠さんと一緒にカスタマージャーニーとﾍﾟﾙｿﾅ作ったので、その流れで我々２人で作りますよ！",0,False
86,a069bf59-6444-4676-a37a-ac792a735b82,U03LV6T1F6F,C041JQHEPJP,1671625135.546629,あ、でも１人１つでしたね,0,False
87,67B85E1C-CE85-4380-94AF-2AF2C7F94201,U03LEL6TQP9,C041JQHEPJP,1671625135.546629,そうなんですよ、、、,0,False
88,93bba69f-97f3-453e-b12a-e359e6051448,U03LV6T1F6F,C041JQHEPJP,1671625135.546629,"<@U03LEL6TQP9> さん<@U03MW2N3HUL> さん
【宿題】
サービスブループリントの作成（個人ワーク）

一旦皆さんそれぞれでswitch onlineのサービスブループリント作ってみませんか？
人によってアウトプットが変わりそうなので、
自分が気づかなった部分に気づけるメリットがあると思い提案です！",2,False
89,9B53B864-27FC-4567-B1FF-D7745D5FFCDD,U03LEL6TQP9,C041JQHEPJP,1671625135.546629,いいっすね！,0,False
90,39439f4b-59a7-4ccf-8c31-0071e2dffde5,U03LV6T1F6F,C041JQHEPJP,1671625135.546629,"ありがとうございます！
では、そうしましょう！",0,False
91,44310EC9-B8E5-4A31-9274-B4F032CBB6C2,U03MW2N3HUL,C041JQHEPJP,1671625135.546629,"<@U03LEL6TQP9> さん、 <@U03LV6T1F6F> さんおはようございます。昨日は失礼いたしました。おそらく冷えがお腹にきたのかなという感じです:sweat_drops:まだキシむ感じですが、早めに寝れたのでだいぶ回復しました。宿題に関しても共有いただきありがとうございます。Nintendo Switch onlineを一旦のブループリントを個々で作る件、承知いたしました！
",1,False
92,F26D1F51-73CF-4EA7-A506-8E35628B505C,U03LV6T1F6F,C041JQHEPJP,1671619928.025359,"<@U03MW2N3HUL> さん
えええ、心配です:sob:
ゆっくりお休みになさってください！",1,True
93,e2380ffc-a473-43e0-b34c-2baacb77ec69,U03MW2N3HUL,C041JQHEPJP,1671619928.025359,<@U03LV6T1F6F> たかひろ月曜日話していた内容ふまえてMTG内でのCJMとペルソナの報告お願いしますm(__)m,1,False
94,4557954c-8308-4cfa-a38d-8ae238bd01c8,U03LEL6TQP9,C041JQHEPJP,1671619928.025359,"<@U03MW2N3HUL> さん
大丈夫ですか？
はよ寝ましょう！
お大事に:joy:",1,False
95,f82468e1-12d5-4227-bea3-addecb3d9243,U03MW2N3HUL,C041JQHEPJP,1671619850.738299,"<@U03LH5W786P> さん、<@U03RHKFCQAW> さんお疲れ様です。本日の講義なのですが、夕方ごろから腹痛があり体調がすぐれないので、申し訳ないのですが欠席させていただきます。年内最後の講義であるのに参加できず申し訳ございません。後日録画にてキャッチアップさせていただきます。よろしくお願いいたします。

<@U03LEL6TQP9> さん、<@U03LV6T1F6F> さんお疲れ様です。申し訳ないのですが、上記に記載した通り体調がすぐれないので欠席させていただきます。
本日の講義内での成果報告の程よろしくお願いいたします:sweat_drops:",2,True
96,df3f197c-2c7d-41d2-963a-9782b6a167a1,U03LEL6TQP9,C041JQHEPJP,1671486651.972689,"<@U03MW2N3HUL> さん
 <@U03LV6T1F6F> さん
市場分析とゴール設定が完了したので報告です！
トレロの各カラムにコメント入れておりますのでご確認お願いします〜

もしイメージと違ったりしたら教えてください！
今日の10:00〜11:00、16:00〜17:00なら時間取れるので、もしoViceなりzooなり繋ぐならメンション飛ばしてください！",1,True
97,89200745-ea4f-40e0-bc8b-4594edcb9690,U03MW2N3HUL,C041JQHEPJP,1671486651.972689,<@U03LEL6TQP9> 池田さんありがとうございます！Trellでコメント確認して僕もいくつか返信しております。ゴール設定に関しても相違ないので、そのままカスタマージャーニーマップ＆ペルソナ作成進めます！,1,False
98,e02479d9-b5e9-49d2-a7ea-491b6c2ec166,U03MW2N3HUL,C041JQHEPJP,1671486651.972689,"<@U03LEL6TQP9> さんお疲れ様です。
Trelloの方にカスタマージャーニーマップとペルソナ作成したのでアップしました！ご確認よろしくお願いいたします。",1,False
99,63798944-c050-4de4-83cc-2a7aec6d9414,U03MW2N3HUL,C041JQHEPJP,1671455787.092329,Nintendo Switch Onlineのビジネスモデルキャンバスを記載したので、参考までにご確認ください！,1,True
100,FBA9BFEB-D01A-4AF9-B94B-A671EBE11697,U03LEL6TQP9,C041JQHEPJP,1671451056.248779,"すいません:joy:
明朝にはアウトプット出せるようにします〜",1,True
101,B1EEAF55-8A7B-45C1-B8F2-F3623419F3B6,U03MW2N3HUL,C041JQHEPJP,1671451006.024109,"そういうことですね:sweat_drops:失礼しました。
そうしましたら僕が先程書いた流れでお願いいたします:palms_up_together:",1,True
102,FF68397F-A066-4AA2-8667-30D82B10A6A6,U03LV6T1F6F,C041JQHEPJP,1671450953.455049,やりとり面白いですねwww,1,True
103,2800A4DB-9B76-4CF6-AF54-F754EB3758CE,U03LEL6TQP9,C041JQHEPJP,1671450909.544659,違う違う！僕がです！笑,3,True
104,70BEC863-2FFD-4E7C-ACB7-21E00B35AFAE,U03MW2N3HUL,C041JQHEPJP,1671450696.484259,"いや池田さん:sweat_drops:
僕ら酔っ払ってないですので大丈夫です！！！",1,True
105,C7BEDB7F-809F-4894-8029-459E76310DF8,U03LEL6TQP9,C041JQHEPJP,1671450161.376559,完全に酔っ払っているのでまたにしましょう。笑,1,True
106,A1242E43-469E-413D-BBFE-2E017CEB0F1F,U03MW2N3HUL,C041JQHEPJP,1671450130.734619,"<@U03LEL6TQP9> 池田さんお疲れ様です。
二転三転してすみません！21時10分くらいからであればmtgできそうなのですが、いかがでしょうか？",0,True
107,3eaf0cb4-b1d2-4098-bc5d-97d3dafd6332,U03LEL6TQP9,C041JQHEPJP,1671441849.661929,"<@U03MW2N3HUL> <@U03LV6T1F6F>
ご参考に",0,True
108,FAC85E76-031D-4C9F-93D9-1A01503523A6,U03MW2N3HUL,C041JQHEPJP,1671441516.406489,<@U03LEL6TQP9> 池田さんすみません！ありがとうございます:sweat_drops:めちゃくちゃ助かります :bow: ,0,True
109,3D4043FA-BAF3-4753-8231-A82173345B72,U03LEL6TQP9,C041JQHEPJP,1671441201.910919,"<@U03MW2N3HUL> さん
承知です！
連絡ありがとうございます！
カスタマージャーニーとペルソナは2期の方で私が作ったやつを共有するので参考にしてください！",0,True
110,593A10F6-254B-4966-BA9F-58BF684F3A73,U03MW2N3HUL,C041JQHEPJP,1671441026.859119,"<@U03LEL6TQP9> 池田さんお疲れ様です。本日なのですが、僕と斎藤さんが行っているプロジェクトで協業先の社長さんが急遽東京にくることになり、打合せがあり、本日長引くことが予想されています。なので申し訳ないのですが、mtgに参加できない可能性が高いです:sweat_drops:
そこで、役割分担としてトレルに書いているのですが、池田さんに今回のNintendo Switch onlineのデータを用いたビジネスに関する情報を集めていただきゴール設定まで行っていただくことはできますでしょうか。明日、僕と斎藤くんでペルソナとカスタマージャーニーの原案を作りますので、水曜日の講義までにご確認及び修正を行なっていただければと思います。
直前のご連絡になってしまい申し訳ございません。どうぞよろしくお願いいたします。",0,True
111,F87E3EAD-AEBE-429C-9203-050A832FEA1B,U03MW2N3HUL,C041JQHEPJP,1671409076.130259,"2022年の決算資料です！参考までに。
<https://www.nintendo.co.jp/ir/pdf/2022/220510_6.pdf|https://www.nintendo.co.jp/ir/pdf/2022/220510_6.pdf>",0,True
112,B48E2EB3-8BD3-4FBA-8AC5-D6F6574A402B,U03MW2N3HUL,C041JQHEPJP,1671408969.996189,"<@U03LEL6TQP9> 池田さんおはようございます:sun_with_face:任天堂でいきましょう！任天堂のデータを活用したビジネスだとNintendo Switch onlineがAWSを使っているのでこちらになると思うので、ふかぼっていきましょう。
21時集合で大丈夫です:man-gesturing-ok:よろしくお願いします。",1,True
113,4b438c8e-fa53-48b3-9c5b-bcfbee474e3a,U03LEL6TQP9,C041JQHEPJP,1671398529.790139,"<@U03MW2N3HUL> <@U03LV6T1F6F>
返信遅くなってすいません！
エンタメ業界のNintendoでOKです！

今日の9時集合で良いですかね？",1,True
114,e15d6cf8-5048-42a8-81bf-70823c1d8dec,U03MW2N3HUL,C041JQHEPJP,1671261062.767479,ちなみに私は普段自分が利用することが多いので、エンタメ業界（NintendoかカタールW杯）かメディア業界（NikkeiかTVer）に興味があります！,0,True
115,5c02b25f-5c87-49eb-ae21-d1652dd793d3,U03MW2N3HUL,C041JQHEPJP,1671260921.983959,<@U03LEL6TQP9> さん、<@U03LV6T1F6F> さん、お疲れ様です！ちょっとですがワークスペースにToDoリストを作ってみました。期間があまりないので、①業界・企業選定はチャットベースで実施、②打合せまでに選定した企業のデータを活用したビジネスモデルとターゲットになる市場の分析、③打合せ時にゴールの擦り合わせとペルソナ像作成、④打合せ後にCJMを各自が持ち合わせたで埋めていくというステップを取ろうと思うのですがいかがでしょうか？,2,True
116,0dc95c9f-3bb2-4d4d-ba20-8b49bd9fb8d7,U04236D2UKV,C048BMV8GAD,1671610811.496489,■「三笘の1mm」でも「本田のナナフゥン」でもなく、「井坂の6分」だった夜,1,True
117,207BBF21-9953-4D26-B97F-8240CAB6A975,U04236D2UKV,C048BMV8GAD,1671610811.496489,"SSSの皆さま、Step2後半戦もお疲れ様でした。
普段のSlack、そして昨夜の発表では、皆さんがそれぞれ全面に前に出て、リーダーシップを発揮していらっしゃいましたね。
そして、その結果がなんと！Carlyが1位！ すごいぞ！Congratulations!",2,False
118,5FD95DBA-CAAA-40AF-832F-A711154E9FCB,U04285AQLAY,C048BMV8GAD,1671610811.496489,"<@U04236D2UKV> ありがとうございます！
皆さん発表されてましたね！
本当に素晴らしかったですし、みんな高度なことやってるなと本気で尊敬しました！
ぜひStep 3でお会いしましょう！",1,False
119,f97bc41c-ade3-48be-a285-5347118379bf,U041NNDEGPR,C048BMVRAQH,1671536922.166569,ご希望があれば、今回やったことの共有しますよー！:parrot-headbanging:,11,True
120,cf402c46-026d-46f3-97d9-2a937b173759,U042H4MBAES,C048BMVRAQH,1671536922.166569,"ぜひください！！！というか、勉強会お願いしたいです！！！
今回応用でselenium+bs4使ったんですがほーーーーーんとむずいですね。",1,False
121,17e7476c-4cee-42b4-8e7f-6430edd4ebee,U042H4MBAES,C048BMVRAQH,1671536922.166569,ゆかさん発表された内容のやばさ、ほんとわかりますよ・・・:sunglasses:,0,False
122,cd35a37d-0cbb-4fe9-9ba1-6a6a76fade3b,U041NNDEGPR,C048BMVRAQH,1671536922.166569,たぶんね、定番のインストールが最大のハードルwww,3,False
123,9fad55b9-8d5a-4de0-88b5-558d723db777,U041NNDEGPR,C048BMVRAQH,1671536922.166569,"画面を見せて説明した方がよく分かるかと。
勉強会しましょう！リーダー、アレンジお願いします！:parrot-headbanging:",3,False
124,28e44077-76f5-4285-ae25-8bccb4ac5e20,U042H4MBAES,C048BMVRAQH,1671536922.166569,今更ながら「いまにゅじゃ足りないから清水さんのやったほうがいいよ」というアドバイスが的確すぎて。案の定、清水さんの方やって初めて応用できました:see_no_evil::sparkles:,4,False
125,91b6c437-6a00-4d51-a19b-be797f816e8f,U041NNDEGPR,C048BMVRAQH,1671536922.166569,だろうー！www,3,False
126,6cb0fce9-eff3-4a4b-a35f-c87833c13d9a,U03SJ0KCW9F,C04BB80RHQX,1671705768.705009,取り組みテーマについて,0,True
127,95906a7c-b0da-49ac-b503-723fc390c113,U03SJ0KCW9F,C04BB80RHQX,1671705768.705009,"<@U03SV2PN22C> <@U03RQPPH815>
ちなみに、先日の講義で取得するデータが不動産に限らずアイデアがあればもっと別の者でもよいとのことでしたが…そのレベルからアイデアだししますか？
Challenge5までの内容がちゃんと頭に入ってれば全然いけるのでは？と個人的に思ってます！
その場合は結構しっかりブレスト→選定→ストーリー作りが必要そうです。",0,False
128,22890592-E8EF-491A-B2EF-8BB3266E4E02,U03SV2PN22C,C04BB80RHQX,1671705768.705009,"<@U03SJ0KCW9F> 
私は不動産データに限定してもいいのかなと思ってます！その方が学びや実践により時間を割きやすいのと、チーム間の比較もしやすいかなと。ただ、業務に近いテーマの方がモチベが上がるとかなら、他の候補も検討してもいいですね！",1,False
129,442143c5-292a-4596-a43a-92033a987452,U03SJ0KCW9F,C04BB80RHQX,1671705768.705009,"<@U03SV2PN22C>
なるほど！確かに、使えるデータかどうか触ってみないとわからない部分もあるのでデータの精査をしなくていいという意味では不動産が確実でいいかもですね！！
私は、いったん業務ではスクレいピング使わなさそうですが…
<@U03RQPPH815> さんの方で取り組んでみたいテーマとかあったりしますか？？？",0,False
130,48C153BF-11F2-4459-B029-6E117160D192,U03RQPPH815,C04BB80RHQX,1671705768.705009,"<@U03SJ0KCW9F> わたしも一旦不動産データ限定でいいかと思います！
あまり手を広げすぎても理解度が薄くなるだけな気もするので… ",1,False
131,8d461267-7feb-40ea-a89f-fea79e6be882,U03SJ0KCW9F,C04BB80RHQX,1671705768.705009,"<@U03SV2PN22C> <@U03RQPPH815> 
承知しました！では不動産データを活用して新しい価値をうめるなにかを考えましょう！
月曜日すこし話ができるといいですかね〜！",2,False
132,3327c0f7-21f2-487c-97b4-ddfb64cea365,U03SV2PN22C,C04BB80RHQX,1671705768.705009,"<@U03SJ0KCW9F> <@U03RQPPH815>
できたら月曜に話したいですね！あと、今週(次回のZoom講座)までのMustはChallenge5でしたっけ？",0,False
133,3dd1229e-bbe7-479c-b940-2be346489f23,U03SJ0KCW9F,C04BB80RHQX,1671705768.705009,"<@U03SV2PN22C> 
そのように記憶してます！",1,False
134,1FCB60C4-B336-4D59-B085-5B154404C5DA,U03SV2PN22C,C04BB80RHQX,1671705768.705009,"<@U03SJ0KCW9F> 
即レスありがとうございます！そっちも進めておきます！",1,False
135,15b3d2c1-5eae-4148-8620-600b7f3278a3,U03SV2PN22C,C04BB80RHQX,1671288256.521889,Challenge4 Gig、Github,0,True
136,c52704c6-31f8-4b98-b1a3-8b1a67929e86,U03SV2PN22C,C04BB80RHQX,1671288256.521889,"<@U03SJ0KCW9F> <@U03RQPPH815>
Challenge4のスレッド作りました！
私をコラボレーターとして招待する際は、「sakagawayasuaki」で検索してもらえばヒットすると思います！
・コラボレーターの招待方法
<https://docs.github.com/ja/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-access-to-your-personal-repositories/inviting-collaborators-to-a-personal-repository>",1,False
137,9aeabc24-36a6-42bc-8915-5631ef8d851f,U03SJ0KCW9F,C04BB80RHQX,1671288256.521889,"<@U03SV2PN22C>
共有ありがとうございます！！
ちなみに、GitHubについて八木先生より明日レクチャー+ハンズオンやってくれるらしいです！
班MTG+GitHub講義(目安1時間)ということでちょっと拘束時間長めになってしまいそうですが大丈夫でしょうか？

<@U03RQPPH815>
レコーディングしたのを山岡さんにも共有するのでご安心ください！",2,False
138,0D1AC9A9-2D57-4030-95E7-454B4F9FA048,U03SV2PN22C,C04BB80RHQX,1671288256.521889,"<@U03SJ0KCW9F> 
長くなっても大丈夫です！レクチャー楽しみにしてます！",2,False
139,61ec89c8-8575-4779-a83d-f5fc33e1ace5,U03VD2WKY48,C04BB80RHQX,1671288256.521889,"<@U03SV2PN22C>
遅くにすみません！
できれば明日のMTGまでに下記対応いただけると幸いです！

・SourceTreeのインストール
<https://sukkiri.jp/technologies/devtools/git/sourcetree_win.html>",1,False
140,8F8151B3-2917-4540-BCC7-46D8BBA1DD82,U03SV2PN22C,C04BB80RHQX,1671288256.521889,"<@U03VD2WKY48> 
先生！了解です！",0,False
141,761236a5-f63e-447c-a0bf-10d65e10b871,U03VD2WKY48,C04BB80RHQX,1671288256.521889,"<@U03SJ0KCW9F> <@U03SV2PN22C> (<@U03RQPPH815>)
明日のGitHub練習で使う資料を共有しておきます！
<https://1drv.ms/u/s!AglC3APdf_IOl8Isc29w-lL1s7Um2w?e=WEgyCn>
「ノリをつかむ」の方がインプット資料
「ハンズオン」の方が、実戦形式の流れの資料になります
明日は、まず「ノリをつかむ」で大枠を説明し、「ハンズオン」で演習をやっていきます。
余裕があればあらかじめ目を通しておいてもらってもOKです！",3,False
142,a677bf5d-e206-4714-9cf4-916951de9a2f,U03RQPPH815,C04BB80RHQX,1671288256.521889,"SourceTreeのインストール完了しました！

Gitについてなのですが、
試しにworkというディレクトリ、20221219testというリポジトリGithubを作成し連携させてみた？のですが添付状態でGitとGithubとの連携はできているということでしょうか？

<@U03SJ0KCW9F> <@U03SV2PN22C> わたしのGithubアカウント名はkasane0323になります！:woman-bowing:",1,False
143,73265496-afe8-44a3-bf78-4bb4e505a849,U03VD2WKY48,C04BB80RHQX,1671288256.521889,"<@U03RQPPH815>
ローカル側で適当なファイル作ってcommit→リモートにpushしてみて、GitHub上のリポジトリが更新できていれば連携はできている状態になります",2,False
144,7EC74F49-91CF-4109-90AC-D7DAEECD45A1,U03SV2PN22C,C04BB80RHQX,1671288256.521889,"<@U03VD2WKY48> 
講義資料ありがとうございます！
Sourcetreeはインストールして、GitHubのレポジトリとの連携までしたところです！",2,False
145,2161fa5c-4a7f-4ac0-9614-d6da44e5ac36,U03SJ0KCW9F,C04BB80RHQX,1671288256.521889,"<@U03SV2PN22C> <@U03RQPPH815>
レポジトリ作成
班員を招待
班員分のフォルダを作成
自分のscrapingファイルを格納
までやりました！

各々の名前のフォルダの中にファイル格納し、プルリクエストしてみてくださいーーー！
班長、承認します！",1,False
146,7A47A638-B974-4DD4-A765-A55ADDB59B2E,U03SV2PN22C,C04BB80RHQX,1671288256.521889,"<@U03SJ0KCW9F> 
ありがとうございます！プルリク送りました！",1,False
147,76c5fa69-9cbe-4b82-a6d2-85bc44b1cdfd,U03SJ0KCW9F,C04BB80RHQX,1671288256.521889,"<@U03SV2PN22C> 
ありがとうございます！朝活の人！",1,False
148,a977f0a1-225a-4a3e-9b7a-644bd7e0de1b,U03VD2WKY48,C04BB80RHQX,1671288256.521889,"<@U03SV2PN22C> <@U03RQPPH815> <@U03SJ0KCW9F> 
月曜に行ったハンズオンの動画をTech0全体に公開しても問題ないでしょうか？
みなさんのデスクトップが映り込んでいる部分はよしなにカットしておきます",0,False
149,04B3FE29-E19B-4CFB-A496-30A4B642A458,U03SV2PN22C,C04BB80RHQX,1671288256.521889,"<@U03VD2WKY48> 
公開大丈夫です:ok_hand:",2,False
150,025ce2f9-2395-4172-a66a-23f23b4d2004,U03SJ0KCW9F,C04BB80RHQX,1671288256.521889,おっけーです:ok_woman:,1,False
151,E283C158-F79C-4AD9-A1F2-D8A23F367F43,U03RQPPH815,C04BB80RHQX,1671288256.521889,<@U03VD2WKY48> 問題ないです！,1,False
152,BB2AC076-1292-4848-B0E2-8E36ACCA6FA3,U03RQPPH815,C04BB80RHQX,1671288256.521889,"<@U03SJ0KCW9F> <@U03SV2PN22C> すみません！月曜の定例後から発熱し、体調崩しておりました :sweat_drops:
コロナではないのですが、昨日今日と作業できておらずです…。
明日から稼働再開するつもりで、本日まで休ませていただき、きちんと体調治します :sob: ",2,False
153,34d5504d-b4c8-4c6d-9d5b-c489a3705370,U03SJ0KCW9F,C04BB80RHQX,1671288256.521889,"<@U03RQPPH815> <@U03SV2PN22C>
全然大丈夫です～！
お大事にお過ごしくださいTT

週明け、チームのMTGはしたいなと思ってます！
体調復活したらでOKですが…一応次回(1/10の講義)までの宿題は以下の認識です！
・先週の宿題で未消化の部分やりきる
・Udemyの講座完遂

あと+して
サービスとしてどういう戦略持ってやるかのブレストしたいな～と思っています！
定例内で消化する、別日程でやるなどはチームMTGでの雰囲気見て決めたいです！",2,False
154,654dec61-64e0-446d-9642-3bf06b826f16,U03RQPPH815,C04BB80RHQX,1671288256.521889,"体調不良の正体は新型インフルエンザでした:sweat_drops:
めちゃくちゃ辛いので皆さんご注意ください:cry:

gitにスクレイピングのコードをプッシュした？のですが、間違ったことをしていそうで不安です・・",2,False
155,151d2ea3-137b-4b9e-979e-b49fef5b9bf4,U03SJ0KCW9F,C04BB80RHQX,1671288256.521889,"<@U03RQPPH815>
あらら…大人になってからのインフルめっちゃしんどいって言いますよね…
お大事にお過ごしくださいTT

プッシュどまりになってますかね！
プルリクは来てなかったです！あれなら今日のチームMTG中に解決できればと思います！",0,False
156,b1bb8da7-cfad-4a11-b83c-dcacddf97565,U03LH5W786P,C04BK6PDQ94,1671606750.019319,"関西が多いシロサギのみなさん、発表おつかれさまでした！！
データを統合しようという発想、サイト感の差異を見るのが素晴らしいです！
コメントでもありましたが、苦労した点のまとめ方がすばらしいです！
実際にデータは取得して使える形にするという前処理・統合が一番たいへんなのですが、触られてトライされたみなさんだからこそ痛感いただけるのではないかと思います！
• みなさんデータ分析のポジションの人ですよね？と思いました笑
• スクレイピング→統合→データ作成の着眼点
• サイト感の差異を可視化して特異点やトレンドを見る
そしてスクレイピング対策がされていること、宣伝広告の分析もすごく面白かったです！
こちらQiitaに出したらたぶんバズりますよ！！！",4,True
157,fab24971-3d81-43ff-8de1-602f646a709e,U042H4MUEDC,C04BK6PDQ94,1671606750.019319,"<@U03LH5W786P> さん
フィードバックありがとうございます！
すごく励みになります:sparkles:
消化不良の部分はあるので…、STEP3はじまるまでの時間で引き続き研鑽に励もうと思います～！
今後ともよろしくお願いいたします:man-bowing:",0,False
158,33ec6387-50b3-4720-a1b0-fe1c917dce93,U041VEBKW7R,C04BK6PDQ94,1671525871.589319,■12/20成果物報告,0,True
159,b267039e-5023-443a-891c-6e1f4de29b07,U041VEBKW7R,C04BK6PDQ94,1671525871.589319,"<@U042J7QJP7B> さん<@U042H4MUEDC> さん<@U0423CV8KAA> さん<@U0423RJJXAA> さん
本日の流れは以下の通りです。この順番通りだと19:20頃になります！
&gt; • 12/20(Tue) 19:00-20:15
&gt;     ◦ 班
&gt;         ▪︎ 1班
&gt;         ▪︎ 2班
&gt;         ▪︎ 3班②
&gt;         ▪︎ 4班②
&gt;         ▪︎ 5班②
&gt;         ▪︎ 6班②
&gt;         ▪︎ 7班②
&gt;         ▪︎ 8班
&gt;         ▪︎ (9班)
&gt;         ▪︎ (10班)
&gt;     ◦ 持ち時間
&gt;         ▪︎ 4分発表→6分発表
&gt;         ▪︎ ~2分質疑応答~
",1,False
160,98c1b8c8-c79e-4c74-b7cb-754c9dae2e84,U042H4MUEDC,C04BK6PDQ94,1671525871.589319,"<@U042J7QJP7B> さん<@U042H4MUEDC> さん<@U0423CV8KAA> さん<@U0423RJJXAA> さん
※こちらにも投稿しておきます。（12/17のスレッドと同じ情報です。）
報告資料、途中経過です…！
後半パート、皆さんにいただいた情報をこれから整理してみます～

<@U041VEBKW7R> さん
素敵な表紙ありがとうございます！",2,False
161,CA0DC823-F8B4-4EE1-B4CC-437F1AB76C47,U041VEBKW7R,C04BK6PDQ94,1671525871.589319,お疲れ様です！時間的にラーメン部分の説明いらないかもですね！紹介程度でいいかもです！,0,False
162,3e093605-082f-423d-a46b-71764eae9c0a,U042H4MUEDC,C04BK6PDQ94,1671525871.589319,"<@U042J7QJP7B> さん<@U042H4MUEDC> さん<@U0423CV8KAA> さん<@U0423RJJXAA> さん
ギリギリですみません…:man-bowing:
未完成感ばりばりで考察も甘いですが、いったん完成させました…！

<@U041VEBKW7R> さん
すみません…、ラーメン情報せっかく分析いただいたのですが、資料反映間に合いませんでした…:sob:
口頭で「ラーメンも米田さんがやったよ！」と報告します:man-bowing:

<@U042J7QJP7B>
後半パート、やっつけ感ばりばりですみません…。
山﨑の苦労した点は、前半パートの締めでさらっと報告するので、

スライドで４名分のまとめを表示（見せるだけ）
元江さん、黒田さんの取り組みは別スライドで詳しく報告。
　↓
元江さんトリップアドバイザー
　↓
黒田さんホットペッパー考察　＆　締めのお言葉

という立てつけにしてみたのですが、いかがでしょうか…？",1,False
163,ac2417be-e7a5-4ad0-9bbf-0e4c01699997,U042H4MUEDC,C04BK6PDQ94,1671525871.589319,"<@U042J7QJP7B> さん
前半スライド多めですが、３分目途に終わらせます！
後半３分、よろしくお願いします:man-bowing:",0,False
